Sr. No.,id,name,host_is_superhost,neighbourhood,latitude,longitude,price in USD,guests_included,Region
4404,22147765,2BR Apartment in Lively Neighborhood,t,Nob Hill,37.79113,-122.42143,208.00 ,1,Downtown
4405,22148198,2 Bedroom in North Beach,t,Telegraph Hill,37.79807,-122.40584,191.00 ,1,Downtown
4406,22149270,Lovely 1 Bedroom Apartment Nob Hill,t,Nob Hill,37.79067,-122.40753,162.00 ,1,Downtown
4407,22149796,Historic Russian Hill Gem!,t,Russian Hill,37.80125,-122.42263,218.00 ,1,North of Downtown
4408,22163431,Garden niche flat,f,Mission District,37.76137,-122.41017,200.00 ,2,Southern
4409,22171639,LOVELY N VERY CLASSIC ROOM FOR TRAVELERS !,f,Russian Hill,37.80373,-122.42329,110.00 ,1,North of Downtown
4410,22175258,Studio w/ patio & parking on a Sunny Dog Hill,t,Bernal Heights,37.7424,-122.40779,160.00 ,1,Southern
4411,22178186,"Lovely Upscale home. Views, light, free parking",f,Bernal Heights,37.74625,-122.41431,180.00 ,1,Southern
4412,22189205,Gorgeous Cottage with deck & garden in Cole Valley,t,Cole Valley,37.76637,-122.4475,200.00 ,1,Western Addition
4413,22190418,Master upstairs sunny queen room Mission Terrace,t,Mission Terrace,37.7243,-122.44027,80.00 ,1,Outside Lands
4414,22191252,LUXURIOUS Lrg FOUNTAIN OASIS Family Friendly Home,f,Mission District,37.74994,-122.41521,590.00 ,5,Southern
4415,22191539,Cozy Mid-Century Flat at Ocean Beach,f,Outer Sunset,37.75805,-122.50867,160.00 ,1,Southern
4416,22193833,Beautiful Victorian flat in Cole Valey,t,Cole Valley,37.76774,-122.44871,350.00 ,5,Western Addition
4417,22193996,"Spacious Private Guest Suite, Bath & Kitchenette",t,Twin Peaks,37.74812,-122.44924,95.00 ,2,Western Addition
4418,22206596,Bright Loft Near Restaurants & Shops,f,Potrero Hill,37.76122,-122.39955,499.00 ,1,Southern
4419,22207774,Wyndham Canterbury at San Francisco 1 bedroom,t,Downtown,37.78923,-122.41314,229.00 ,1,Downtown
4420,22208070,Wyndham Canterbury at San Francisco 1 bedroom,t,Downtown,37.78836,-122.4121,229.00 ,1,Downtown
4421,22208187,Wyndham Canterbury at San Francisco 1 bedroom,t,Downtown,37.78842,-122.41344,229.00 ,1,Downtown
4422,22214202,Minimalist Guest Suite w/ Private Entrance & Bath,t,Bernal Heights,37.74506,-122.41857,115.00 ,2,Southern
4423,22217311,"Classic SF Home 2BR,2Bath,5beds w/backyard,laundry",f,Balboa Terrace,37.73037,-122.45712,428.00 ,5,Western Addition
4424,22226218,Very Nice Private Bedroom plus Living room,f,Glen Park,37.73724,-122.42819,95.00 ,1,Southern
4425,22229654,"Bright, Lovely Minimalist Home near GGP and Ocean",t,Outer Sunset,37.75575,-122.50143,102.00 ,1,Southern
4426,22230201,Green and golden,f,Noe Valley,37.75224,-122.42537,95.00 ,1,Southern
4427,22232165,Noe Valley Elegant 1BED/1BATH with Parking,f,Noe Valley,37.74287,-122.42845,118.00 ,1,Southern
4428,22245431,Newly Renovated Home in the heart of Potrero Hill,f,Potrero Hill,37.75416,-122.4008,150.00 ,2,Southern
4429,22263518,Incredible Views in A Great Location,f,Lower Haight,37.7699,-122.43865,160.00 ,1,Western Addition
4430,22265031,Economical Studio near UCSF,f,Inner Sunset,37.76341,-122.46286,90.00 ,1,Western Addition
4431,22268114,"Sunlight & Views, Modern Relaxing 3br/3ba",f,Potrero Hill,37.7598,-122.39527,355.00 ,4,Southern
4432,22277743,Plush Three Bedroom Home in the Heart of Nob Hill,t,Nob Hill,37.79546,-122.4111,449.00 ,3,Downtown
4433,22278228,High Tech Apartment Walking Distance to SF Giants,f,SoMa,37.77381,-122.39637,200.00 ,2,Southern
4434,22294262,Private Spacious SOMA Bedroom w/ 2 Qn Beds + Bath,f,SoMa,37.77342,-122.40184,250.00 ,1,Southern
4435,22294597,Cozy & Spacious Studio in Potrero Hill!,f,Potrero Hill,37.75862,-122.3976,80.00 ,1,Southern
4436,22296862,Family Friendly Spacious Home in Portola!,f,Portola,37.72204,-122.40176,199.00 ,3,Southern
4437,22306054,"Walk to the Park from a Sunny, Stylish Home",t,Western Addition/NOPA,37.77621,-122.43868,187.00 ,1,Western Addition
4438,22308639,"Brand New Luxury Flat, Full Kitchen, Easy Parking",t,Potrero Hill,37.75971,-122.40065,425.00 ,1,Southern
4439,22310307,Red Victorian - Twin Bunks in shared Friends Room,f,Haight-Ashbury,37.76886,-122.44916,50.00 ,1,Western Addition
4440,22323114,1 Bedroom Presidential in the ❤️ of Downtown SF,f,Downtown,37.78795,-122.4117,480.00 ,1,Downtown
4441,22325200,Cozy 2 BD 1 BA near Ocean''s Beach,f,Outer Sunset,37.7428,-122.50355,145.00 ,4,Southern
4442,22325337,"Spacious, Sunny Neighborhood Gem",t,Bernal Heights,37.7361,-122.41402,99.00 ,1,Southern
4443,22328157,Castro / Corona Heights Charmer with a View (2 bd),t,The Castro,37.76209,-122.44126,329.00 ,1,Western Addition
4444,22340219,Charming Private Bedroom & Bath in Pacific Heights,f,Pacific Heights,37.79086,-122.42525,180.00 ,2,North of Downtown
4445,22342735,10th Floor 2B 2BA w/ Gym + KING beds by AT&T Park,t,SoMa,37.77422,-122.39461,425.00 ,1,Southern
4446,22345197,Remodeled Penthouse Condo,f,Downtown,37.78723,-122.41939,109.00 ,1,Downtown
4447,22355943,The Cellar,f,Nob Hill,37.79612,-122.41302,80.00 ,1,Downtown
4448,22373160,Sweet Cottage on A Garden,f,Haight-Ashbury,37.76578,-122.44681,87.00 ,1,Western Addition
4449,22373631,Economical and Convenient,f,Alamo Square,37.77433,-122.4323,140.00 ,1,Western Addition
4450,22375226,Gorgeous Victorian house in HEART of the Castro,t,The Castro,37.7624,-122.43314,450.00 ,1,Western Addition
4451,22376065,Wyndham Canterbury - Fantastic Location,f,Downtown,37.78948,-122.41313,500.00 ,1,Downtown
4452,22378055,Your Sunny SF Sanctuary with Parking!,t,Potrero Hill,37.75964,-122.39472,265.00 ,4,Southern
4453,22378695,Russian Hill gem,f,Russian Hill,37.8005,-122.42322,295.00 ,1,North of Downtown
4454,22388111,Private entry in-law unit in sunny Bernal Heights,t,Bernal Heights,37.74725,-122.41436,125.00 ,1,Southern
4455,22388131,Well appointed private cottage with full kitchen,f,Bayview,37.73459,-122.39238,100.00 ,2,Southern
4456,22396454,Condo in Hayes Valley w Private Balcony,t,Hayes Valley,37.77541,-122.42147,172.00 ,1,Western Addition
4457,22396902,"Charming Room, The Library in Duboce Triangle",t,Duboce Triangle,37.76859,-122.43348,75.00 ,1,Western Addition
4458,22402266,Sunny Flat by Ocean Beach w/Free Prkg & Laundry!,f,Outer Sunset,37.74582,-122.4885,89.00 ,3,Southern
4459,22403752,BEAUTIFUL NEW PRESIDIO HEIGHTS GARDEN SUIT,f,Richmond District,37.78362,-122.47229,98.00 ,2,Outside Lands
4460,22410367,One bedroom apt by Alamo Square. F3,f,Alamo Square,37.77613,-122.43261,100.00 ,1,Western Addition
4461,22430481,Sparkling Sunset Oasis - Park/Beach/Train/Gigabit,t,Outer Sunset,37.75851,-122.49693,135.00 ,2,Southern
4462,22435235,Castro 4bd/2ba flat all yours,f,Duboce Triangle,37.7656,-122.43386,485.00 ,1,Western Addition
4463,22435673,"Furnished luxury 5 bed, back yard, private parking",f,Mission District,37.75934,-122.41925,481.00 ,1,Southern
4464,22439992,New 1 BRM Garden Apartment w/Free Parking_30+Days,f,Outer Sunset,37.75025,-122.5012,138.00 ,2,Southern
4465,22451978,Cow Hollow Studio,f,Cow Hollow,37.79879,-122.42974,110.00 ,1,North of Downtown
4466,22452250,8 person Top Floor Flat in Prime Marina Location,f,Pacific Heights,37.79626,-122.43055,425.00 ,8,North of Downtown
4467,22453044,Charming Remodeled Downtown Studio,f,Tenderloin,37.78594,-122.41444,80.00 ,1,Downtown
4468,22468462,Sunny Cozy Private Rm,t,Crocker Amazon,37.71127,-122.45157,50.00 ,1,Southern
4469,22468877,Charming One Bedroom in Noe Valley,f,Noe Valley,37.74861,-122.42767,105.00 ,1,Southern
4470,22469468,Cozy Private Guest Suite w/ Full Bath & Deck in SF,t,Portola,37.72189,-122.4037,179.00 ,1,Southern
4471,22478127,New modern two bedroom in-law unit,f,Outer Sunset,37.74966,-122.48923,159.00 ,4,Southern
4472,22481565,Tranquil spot in Iconic Nob Hill Neighborhood,f,Nob Hill,37.79081,-122.40899,140.00 ,1,Downtown
4473,22487945,Cozy private room in Sunset District,f,Outer Sunset,37.74873,-122.48984,74.00 ,2,Southern
4474,22495406,"Share our home: walking, transit, shopping, food",t,The Castro,37.76394,-122.43001,85.00 ,1,Western Addition
4475,22504534,Lovely 2BR Apartment in San Francisco,t,Nob Hill,37.79527,-122.41084,152.00 ,1,Downtown
4476,22508234,"Bright, large & stylish 3 Bed w/ World’s Best Cat",t,The Castro,37.76118,-122.44197,215.00 ,4,Western Addition
4477,22512581,Hayes Valley Haven - sunny with private entrance,t,Hayes Valley,37.77249,-122.42694,90.00 ,1,Western Addition
4478,22516793,High-Rise Shared Apt at the Heart of San Francisco,f,SoMa,37.77757,-122.41617,69.00 ,1,Southern
4479,22525784,Large upstairs sunny queen room in Mission Terrace,t,Mission Terrace,37.72339,-122.44015,80.00 ,1,Outside Lands
4480,22532009,Twin peaks - JJ''s Homes,t,Twin Peaks,37.75177,-122.44983,285.00 ,2,Western Addition
4481,22536998,"Beautiful 2 bed, 2 bath flat Near Golden Gate Park",f,Inner Sunset,37.76002,-122.47668,230.00 ,4,Western Addition
4482,22546291,PRIVATE BEDROOM WITH SHARED BATHROOM IN HOUSE,f,Crocker Amazon,37.71344,-122.44947,99.00 ,1,Southern
4483,22548614,"Airy private room in quiet home, Castro",t,The Castro,37.75731,-122.4333,100.00 ,1,Western Addition
4484,22550323,Master Suite w/ Gorgeous Ocean Views,f,Richmond District,37.7753,-122.50427,82.00 ,1,Outside Lands
4485,22551762,Cozy Private Master Suite & Bath + Parking,f,Crocker Amazon,37.71277,-122.45053,92.00 ,1,Southern
4486,22551985,Charming Mission Studio w/ Office,f,Mission District,37.76403,-122.41848,86.00 ,1,Southern
4487,22553944,Sunny Victorian Guest Room in the Heart of SF,t,Duboce Triangle,37.76873,-122.43262,295.00 ,1,Western Addition
4488,22554459,1887 Historic Bungalow,t,Cole Valley,37.7637,-122.45443,195.00 ,2,Western Addition
4489,22557170,"Nob Hill/private in SF/hacknsleep,com/twin",f,Nob Hill,37.79382,-122.42159,54.00 ,1,Downtown
4490,22563498,Cozy Private Room/Shared Bath in Pacific Heights,f,Nob Hill,37.79272,-122.42289,119.00 ,1,Downtown
4491,22565419,Fantastic location SOMA condo,t,SoMa,37.77974,-122.39768,135.00 ,1,Southern
4492,22567198,Elegant Private Unit,f,Cow Hollow,37.79955,-122.42823,"3,050.00 ",1,North of Downtown
4493,22568068,Newly remodeled Cozy 2 bedrooms,f,Visitacion Valley,37.71531,-122.39898,110.00 ,4,Southern
4494,22569379,Bed & private bath in loft near the Moscone Center,f,SoMa,37.77835,-122.4048,349.00 ,1,Southern
4495,22571772,SEA CLIFFS - LUXURY 3 BDRM FLAT + PARKING,f,Richmond District,37.78525,-122.47798,175.00 ,6,Outside Lands
4496,22572922,Panoramic Twin Peaks Condo 1bdrm/1bath,f,Twin Peaks,37.74781,-122.44551,180.00 ,1,Western Addition
4497,22575652,❤️5 Min to Haight & GG Park-Breakfast Incl-Parking,t,Western Addition/NOPA,37.77202,-122.45112,115.00 ,2,Western Addition
4498,22577863,3-UCSF-Golden gate park lovely spacious private rm,f,Inner Sunset,37.76507,-122.47302,62.00 ,1,Western Addition
4499,22581115,Perfect Family House in Sunny Bernal Heights,f,Bernal Heights,37.7333,-122.4198,275.00 ,1,Southern
4500,22584376,VICTORIAN FLAT IN PACIFIC HEIGHTS/COW HOLLOW,f,Pacific Heights,37.79541,-122.42956,232.00 ,1,North of Downtown
4501,22584903,The Hommie 1,f,Inner Sunset,37.74266,-122.46854,90.00 ,1,Western Addition
4502,22586319,Cozy Guest Suite 1BA/1BR (B),f,Visitacion Valley,37.71397,-122.40826,67.00 ,2,Southern
4503,22597536,Charming/Bright Top Floor Studio w/ Views,f,Tenderloin,37.78426,-122.41499,88.00 ,1,Downtown
4504,22601496,Awesome private bedroom with private full bathroom,f,Richmond District,37.77893,-122.50922,89.00 ,1,Outside Lands
4505,22608611,Private Room Close to Public Transit in Noe Valley,t,Noe Valley,37.74854,-122.42655,129.00 ,1,Southern
4506,22609372,Large One Bedroom on Buena Vista Park,f,Haight-Ashbury,37.76876,-122.443,105.00 ,1,Western Addition
4507,22615137,PRISTINE Central Hayes Valley CONDO/BUSINESS READY,f,Hayes Valley,37.7723,-122.42542,290.00 ,3,Western Addition
4508,22619139,Spacious Luxury Garden Apartment (King Bed),t,Mission Terrace,37.72557,-122.43806,115.00 ,2,Outside Lands
4509,22626810,Condo with  Balcony in  Hayes Valley,t,Hayes Valley,37.77708,-122.42246,115.00 ,1,Western Addition
4510,22630205,Top floor apartment with million dollar views,t,Nob Hill,37.79716,-122.41121,350.00 ,2,Downtown
4511,22636987,Renovated Castro room with en-suite bathroom,t,The Castro,37.75908,-122.43124,78.00 ,1,Western Addition
4512,22638626,Centrally located Alamo Square Flat,f,Alamo Square,37.77514,-122.43585,260.00 ,4,Western Addition
4513,22638675,Mavi SF - Stunning bayviews - Roofdeck - New house,t,Visitacion Valley,37.71854,-122.40297,160.00 ,4,Southern
4514,22640273,"Beautiful, Large SF Gem with 2 Outdoor Spaces",f,The Castro,37.75428,-122.43843,260.00 ,1,Western Addition
4515,22646534,1 Bedroom Available in Heart of Marina District,f,Marina,37.80279,-122.43813,68.00 ,1,North of Downtown
4516,22652071,Well Located and Economical 2 Bedroom,f,Haight-Ashbury,37.77004,-122.443,115.00 ,1,Western Addition
4517,22653093,Bright Remodeled Studio in Downtown - VIEWS!,f,Tenderloin,37.78492,-122.41636,86.00 ,1,Downtown
4518,22655239,3BED/1BA apartment next to Valencia Street,f,Mission District,37.75516,-122.42302,211.00 ,1,Southern
4519,22656065,Remodeled Downtown Studio - Convenience!,f,Tenderloin,37.78462,-122.41448,81.00 ,1,Downtown
4520,22662336,2-UCSF-Golden gate park cozy sunny private rm Mary,f,Inner Sunset,37.76482,-122.4728,58.00 ,1,Western Addition
4521,22665446,Gorgeous 4BR Home for Families in Bernal Heights,t,Bernal Heights,37.74145,-122.41308,515.00 ,6,Southern
4522,22668601,Dolores Park Hangs in Your Future,f,Mission District,37.75752,-122.42241,130.00 ,1,Southern
4523,22668931,Cozy One Bedroom Just a Block From Dolores Park,f,Mission District,37.75937,-122.42349,130.00 ,1,Southern
4524,22669291,Have It All - Park Location & Convenient Amenities,f,Mission District,37.75737,-122.42206,130.00 ,1,Southern
4525,22669703,Sonder | Eighth Street | Sun-Filled 1BR + Gym,f,SoMa,37.77765,-122.41363,139.00 ,2,Southern
4526,22671524,Cozy One Bedroom with Deck in Iconic Nob Hill,f,Nob Hill,37.79095,-122.4082,140.00 ,1,Downtown
4527,22671938,Double Bed Suite,t,SoMa,37.78637,-122.39526,249.00 ,2,Southern
4528,22676191,Marina Duplex Great Location!,f,Cow Hollow,37.79925,-122.43273,53.00 ,1,North of Downtown
4529,22676805,Studio Apartment one month minimum apt#7,f,Haight-Ashbury,37.77097,-122.44503,87.00 ,2,Western Addition
4530,22690547,Private Bedroom&Bath. Private Entrance. FREE wifi.,t,Parkside,37.74575,-122.48128,79.00 ,2,Outside Lands
4531,22690820,Remodeled Studio w/ Modern Touches & Views!,f,Tenderloin,37.7863,-122.41497,87.00 ,1,Downtown
4532,22693162,"San Francisco Room at Bliss, Private bath",f,Bayview,37.73075,-122.38908,60.00 ,1,Southern
4533,22693303,"Sunset Room at Bliss, Shared bath",f,Bayview,37.73113,-122.39079,50.00 ,1,Southern
4534,22693396,"New York Room at Bliss, Shared bath",f,Bayview,37.73113,-122.38811,50.00 ,1,Southern
4535,22702846,Bright Downtown Studio w/ the Comforts of Home!,f,Tenderloin,37.7846,-122.41505,86.00 ,1,Downtown
4536,22704895,Cozy Private Master Suite & Bath + Parking,f,Crocker Amazon,37.7137,-122.4505,99.00 ,1,Southern
4537,22705767,"Quiet, private sanctuary in great Mission ''hood!",t,Mission District,37.75725,-122.4093,175.00 ,1,Southern
4538,22706387,Modern Bernal / Mission 1 bedroom,f,Bernal Heights,37.74076,-122.42226,235.00 ,1,Southern
4539,22706971,Bay View!,f,South Beach,37.79376,-122.39462,"2,010.00 ",1,Southern
4540,22715454,Stylish Home by the Beach w/ Easy Downtown Access,t,Outer Sunset,37.76113,-122.50245,699.00 ,3,Southern
4541,22718099,Alice & Michael''s Airbnb 1-Bedroom Suite,t,Outer Sunset,37.75889,-122.49857,130.00 ,2,Southern
4542,22737945,Standard Room in Victorian House - Russian Hill,f,Russian Hill,37.80282,-122.42322,109.00 ,1,North of Downtown
4543,22740686,Super Small Private Room-Twin Bed - Best Location,f,Duboce Triangle,37.76647,-122.43095,71.00 ,1,Western Addition
4544,22748621,"Perfect Apartment, Lots of natural light",f,Hayes Valley,37.77255,-122.4239,110.00 ,1,Western Addition
4545,22752011,Spacious 3-bedroom Victorian in the Mission,f,Mission District,37.75726,-122.40866,350.00 ,1,Southern
4546,22754156,Victorian apartment in Potrero Hill/Mission,t,Potrero Hill,37.75414,-122.40237,300.00 ,4,Southern
4547,22754295,Sun filled Victorian flat in the Lower Haight,f,Lower Haight,37.77223,-122.43599,325.00 ,1,Western Addition
4548,22755070,Charming Nob Hill Pad,f,Nob Hill,37.79205,-122.40824,140.00 ,1,Downtown
4549,22760692,Home by the beach with easy downtown access #1,f,Outer Sunset,37.74145,-122.50435,120.00 ,2,Southern
4550,22764131,Castro / Corona Heights Charmer with a View (3 bd),t,The Castro,37.76183,-122.4413,499.00 ,1,Western Addition
4551,22768632,"New, modern and private Cole Valley Jr 1 bed",f,Cole Valley,37.76608,-122.44779,100.00 ,1,Western Addition
4552,22773184,Charming Remodeled Top Floor Studio w/ VIEWS!,f,Tenderloin,37.78493,-122.41498,87.00 ,1,Downtown
4553,22774093,"Newly Remodeled Room, Center of San Francisco II",t,Downtown,37.78755,-122.42133,249.00 ,2,Downtown
4554,22792806,Serene Studio in Great Location,f,Pacific Heights,37.79173,-122.43549,89.00 ,1,North of Downtown
4555,22793002,Sublime Ocean Views,f,Richmond District,37.77622,-122.50936,108.00 ,1,Outside Lands
4556,22793232,Economic Unit at the Center of Everything,f,Telegraph Hill,37.79986,-122.40798,165.00 ,1,Downtown
4557,22800066,Charming Edwardian Castro District 1BR Apartment,t,The Castro,37.76125,-122.43156,110.00 ,2,Western Addition
4558,22812395,Private In-Law 2br Apt in Great Location,t,Ingleside,37.72955,-122.47127,150.00 ,2,Outside Lands
4559,22814781,Beautiful Home in a Prime Noe Valley Location,t,Noe Valley,37.75356,-122.43699,95.00 ,1,Southern
4560,22815676,Charming 1x1 in Hip Mission/Dolores!,f,Noe Valley,37.75415,-122.42445,114.00 ,1,Southern
4561,22817022,S F Victorian mid Town 1,f,Western Addition/NOPA,37.78185,-122.43979,50.00 ,1,Western Addition
4562,22826843,★Golden Gate Park★Walk Out Balcony★Workstation★,t,Richmond District,37.78444,-122.46301,150.00 ,1,Outside Lands
4563,22827448,SF Designer Townhouse in Pacific Heights,f,Western Addition/NOPA,37.78584,-122.43297,495.00 ,5,Western Addition
4564,22829352,Nice cozy room in the heart of San Francisco,t,Mission District,37.75234,-122.41,55.00 ,1,Southern
4565,22831677,*Amazing Dogpatch Condo Includes Parking & Gym*,f,Dogpatch,37.75903,-122.39075,"4,500.00 ",1,Southern
4566,22834388,"Room in quirky, quiet hideaway in Noe / Mission",f,Noe Valley,37.74851,-122.42452,56.00 ,1,Southern
4567,22846194,Top floor in heart of the mission,t,Mission District,37.76144,-122.42079,140.00 ,1,Southern
4568,22852845,Newly Remodeled 3 Bed 2 Bath Victorian,f,Lower Haight,37.77184,-122.43485,300.00 ,4,Western Addition
4569,22866082,4BR Apartment in Hayes Valley,t,Western Addition/NOPA,37.7761,-122.42679,333.00 ,1,Western Addition
